ID,CATEGORY1_ID,CATEGORY2_ID,ATTRIBUTE_ID,SL,IS_KEY,IS_POST,CODE,EXTENDABLE,ROLE_CODES,REG_VIOLATION,POSSIBLE_VIOLATION,CLIN_SIGNIFICANT,SIGNIFICANT_ERROR,MISADMIN,RECORDABLE,INTENT_METHOD_APPLICABLE,CORRECTION_ROLES,ACR_STANDARDS,ACRO_STANDARDS,JCAHO_STANDARDS,FDA_STANDARDS,CMS_STANDARDS,STATE_STANDARDS,NRC_STANDARDS,AAPM_STANDARDS,RPS_STANDARDS,OCCURRENCE,DETECTION,IAEA_STANDARDS
0-10000-12163-12167,10000,12163,12167,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-12163-12168,10000,12163,12168,1,0,0,,1,A,0,0,0,1,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-12163-12169,10000,12163,12169,2,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-12163-12170,10000,12163,12170,3,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-12163-12171,10000,12163,12171,4,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-12163-12172,10000,12163,12172,5,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10160-10161-10162,10160,10161,10162,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-10163,10160,10161,10163,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,2,NULL
0-10160-10161-10164,10160,10161,10164,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-10165,10160,10161,10165,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-10166,10160,10161,10166,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-10167,10160,10161,10167,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-10168,10160,10161,10168,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-10169,10160,10161,10169,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-10170,10160,10161,10170,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-10171,10160,10161,10171,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-11992,10160,10161,11992,4,0,0,,0,A,0,0,0,0,0,0,1,EGTU,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10160-10161-12173,10160,10161,12173,1,0,0,,1,A,0,0,0,1,0,0,1,EGTU,,,,,,,,,,1,1,NULL
0-10160-10161-12174,10160,10161,12174,2,0,0,,1,A,0,0,0,0,0,0,1,EGTU,,,,,,,,,,1,1,NULL
0-10160-10161-12175,10160,10161,12175,3,0,0,,1,A,0,0,0,0,0,0,1,EGTU,,,,,,,,,,1,1,NULL
0-10160-10161-12176,10160,10161,12176,4,0,0,,1,A,0,0,0,0,0,0,1,EGTU,,,,,,,,,,1,1,NULL
0-10160-10161-12177,10160,10161,12177,5,0,0,,1,A,0,0,0,0,0,0,1,EGTU,,,,,,,,,,1,1,NULL
0-10240-10241-10242,10240,10241,10242,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std13.htm,Pre-Tx Stds\ACRO Pre Std7.htm,,,,,,,,2,1,NULL
0-10240-10241-10243,10240,10241,10243,4,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std13.htm,Pre-Tx Stds\ACRO Pre Std7.htm,,,,,,,,2,1,NULL
0-10240-10241-10244,10240,10241,10244,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std28.htm,Pre-Tx Stds\ACRO Pre Std8.htm,,,,,,,,2,3,NULL
0-10240-10241-10245,10240,10241,10245,4,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,2,NULL
0-10240-10241-10246,10240,10241,10246,4,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10241-10247,10240,10241,10247,4,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std28.htm,Pre-Tx Stds\ACRO Pre Std8.htm,,,,,,,,2,2,NULL
0-10240-10241-10248,10240,10241,10248,4,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std13.htm,Pre-Tx Stds\ACRO Pre Std7.htm,,,,,,,,2,1,NULL
0-10240-10241-10249,10240,10241,10249,3,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10241-10250,10240,10241,10250,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std24.htm,,,,,,,,,2,2,NULL
0-10240-10241-10251,10240,10241,10251,4,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,2,2,NULL
0-10240-10241-10252,10240,10241,10252,5,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,2,NULL
0-10240-10241-10253,10240,10241,10253,3,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,3,3,NULL
0-10240-10241-11988,10240,10241,11988,4,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std28.htm,Pre-Tx Stds\ACRO Pre Std8.htm,,,,,,,,2,2,NULL
0-10240-10241-11989,10240,10241,11989,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std13.htm,Pre-Tx Stds\ACRO Pre Std7.htm,,,,,,,,3,1,NULL
0-10240-10241-11990,10240,10241,11990,3,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,2,5,NULL
0-10240-10241-12178,10240,10241,12178,1,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10241-12179,10240,10241,12179,2,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10241-12180,10240,10241,12180,3,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10241-12181,10240,10241,12181,4,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10241-12182,10240,10241,12182,5,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10262-10263,10240,10262,10263,2,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std28.htm,,,,,,,,,1,5,NULL
0-10240-10262-10264,10240,10262,10264,4,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,3,NULL
0-10240-10262-10265,10240,10262,10265,5,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,2,1,NULL
0-10240-10262-10266,10240,10262,10266,4,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,2,NULL
0-10240-10262-10267,10240,10262,10267,1,0,0,,1,A,0,0,0,1,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10262-10268,10240,10262,10268,2,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10262-10269,10240,10262,10269,3,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10262-10270,10240,10262,10270,4,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10262-10271,10240,10262,10271,5,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-10272-12183,10240,10272,12183,4,0,0,,0,AP,0,0,0,0,0,0,0,ET,,Pre-Tx Stds\ACRO Pre Std14.htm,,,,,,,,1,1,NULL
0-10240-10272-12184,10240,10272,12184,4,0,0,,0,AP,0,0,0,0,0,0,0,ET,,Pre-Tx Stds\ACRO Pre Std14.htm,,,,,,,,2,1,NULL
0-10240-10272-12186,10240,10272,12186,4,0,0,,0,AP,0,0,0,0,0,0,0,ET,,Pre-Tx Stds\ACRO Pre Std13.htm,,,,,,,,1,3,NULL
0-10240-10272-12187,10240,10272,12187,4,0,0,,0,AP,0,0,0,0,0,0,0,ET,,,,,,,,,,2,2,NULL
0-10240-10272-12189,10240,10272,12189,1,0,0,,1,AP,0,0,0,1,0,0,0,ET,,,,,,,,,,1,1,NULL
0-10240-10272-12190,10240,10272,12190,2,0,0,,1,AP,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-10240-10272-12191,10240,10272,12191,3,0,0,,1,AP,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-10240-10272-12192,10240,10272,12192,4,0,0,,1,AP,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-10240-10272-12193,10240,10272,12193,5,0,0,,1,AP,0,0,0,0,0,0,0,ET,,,,,,,,,,1,1,NULL
0-10240-11837-11839,10240,11837,11839,4,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,2,3,NULL
0-10240-11837-11840,10240,11837,11840,4,0,0,,0,A,0,0,0,0,0,0,1,ET,,,,,,,,,,2,3,NULL
0-10240-11837-11841,10240,11837,11841,4,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std12.htm,,,,,,,,,2,3,NULL
0-10240-11837-11904,10240,11837,11904,4,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std13.htm,,,,,,,,,2,3,NULL
0-10240-11837-11906,10240,11837,11906,1,0,0,,1,A,0,0,0,1,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11837-11908,10240,11837,11908,2,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11837-11909,10240,11837,11909,3,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11837-11910,10240,11837,11910,4,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11837-11911,10240,11837,11911,5,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11939-12194,10240,11939,12194,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,3,NULL
0-10240-11939-12195,10240,11939,12195,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,3,NULL
0-10240-11939-12196,10240,11939,12196,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,3,NULL
0-10240-11939-12197,10240,11939,12197,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,3,NULL
0-10240-11939-12198,10240,11939,12198,1,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11939-12199,10240,11939,12199,2,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11939-12200,10240,11939,12200,3,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11939-12201,10240,11939,12201,4,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11939-12202,10240,11939,12202,5,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11940-11967,10240,11940,11967,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,3,NULL
0-10240-11940-11968,10240,11940,11968,4,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10240-11940-11969,10240,11940,11969,4,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,2,NULL
0-10240-11940-11970,10240,11940,11970,2,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,3,NULL
0-10240-11940-11971,10240,11940,11971,1,0,0,,1,A,0,0,0,1,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11940-11972,10240,11940,11972,2,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11940-11973,10240,11940,11973,3,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11940-11974,10240,11940,11974,4,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11940-11976,10240,11940,11976,5,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11941-12203,10240,11941,12203,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,3,NULL
0-10240-11941-12204,10240,11941,12204,2,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,3,NULL
0-10240-11941-12205,10240,11941,12205,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,3,NULL
0-10240-11941-12206,10240,11941,12206,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,3,NULL
0-10240-11941-12207,10240,11941,12207,3,0,0,,0,A,0,0,0,0,0,0,1,ET,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,3,NULL
0-10240-11941-12208,10240,11941,12208,1,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11941-12209,10240,11941,12209,2,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11941-12210,10240,11941,12210,3,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11941-12211,10240,11941,12211,4,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10240-11941-12212,10240,11941,12212,5,0,0,,1,A,0,0,0,0,0,0,1,ET,,,,,,,,,,1,1,NULL
0-10282-10283-10284,10282,10283,10284,4,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,3,2,NULL
0-10282-10283-10285,10282,10283,10285,3,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,3,2,NULL
0-10282-10283-10286,10282,10283,10286,3,0,0,,0,A,0,0,0,0,0,0,1,M,Pre-Tx Stds\ACR Pre Std8.htm,,,,,,,,,3,3,NULL
0-10282-10283-10287,10282,10283,10287,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std24.htm,,,,,,,,,1,5,NULL
0-10282-10283-10288,10282,10283,10288,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std24.htm,,,,,,,,,1,5,NULL
0-10282-10283-10289,10282,10283,10289,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std26.htm,,,,,,,,,3,3,NULL
0-10282-10283-10290,10282,10283,10290,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std25.htm,,,,,,,,,3,3,NULL
0-10282-10283-10291,10282,10283,10291,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std30.htm,,,,,,,,,2,2,NULL
0-10282-10283-10292,10282,10283,10292,5,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std23.htm,,,,,,,,,1,1,NULL
0-10282-10283-12213,10282,10283,12213,4,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,3,3,NULL
0-10282-10283-12214,10282,10283,12214,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR PreStd29.htm,,,,,,,,,1,4,NULL
0-10282-10283-12215,10282,10283,12215,4,0,0,,0,A,0,0,0,0,0,0,1,DM,,,,,,,,,,3,1,NULL
0-10282-10283-12216,10282,10283,12216,4,0,0,,0,A,0,0,0,0,0,0,1,M,Pre-Tx Stds\ACR Pre Std27.htm,,,,,,,,,3,1,NULL
0-10282-10283-12217,10282,10283,12217,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std22.htm,,,,,,,,,2,1,NULL
0-10282-10283-12218,10282,10283,12218,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std25.htm,,,,,,,,,3,3,NULL
0-10282-10283-12219,10282,10283,12219,1,0,0,,1,A,0,0,0,1,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10282-10283-12220,10282,10283,12220,2,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10282-10283-12221,10282,10283,12221,3,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10282-10283-12222,10282,10283,12222,4,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10282-10283-12223,10282,10283,12223,5,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10308-10309,10307,10308,10309,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,3,3,NULL
0-10307-10308-10310,10307,10308,10310,4,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,2,2,NULL
0-10307-10308-10311,10307,10308,10311,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,4,2,NULL
0-10307-10308-10313,10307,10308,10313,3,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,2,3,NULL
0-10307-10308-10314,10307,10308,10314,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,3,5,NULL
0-10307-10308-10315,10307,10308,10315,4,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,2,4,NULL
0-10307-10308-10316,10307,10308,10316,3,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,3,4,NULL
0-10307-10308-10317,10307,10308,10317,3,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,3,4,NULL
0-10307-10308-10318,10307,10308,10318,3,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,3,4,NULL
0-10307-10308-10319,10307,10308,10319,4,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,2,3,NULL
0-10307-10308-10320,10307,10308,10320,4,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,2,3,NULL
0-10307-10308-10321,10307,10308,10321,3,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,3,5,NULL
0-10307-10308-10322,10307,10308,10322,3,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,2,2,NULL
0-10307-10308-10323,10307,10308,10323,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,2,2,NULL
0-10307-10308-12224,10307,10308,12224,4,0,0,,0,A,0,0,0,0,0,0,1,DP,,,,,,,,,,2,1,NULL
0-10307-10308-12225,10307,10308,12225,3,0,0,,0,A,0,0,0,0,0,0,1,M,Pre-Tx Stds\ACR Pre Std27.htm,,,,,,,,,2,1,NULL
0-10307-10308-12226,10307,10308,12226,1,0,0,,1,A,0,0,0,1,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10308-12227,10307,10308,12227,2,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10308-12228,10307,10308,12228,3,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10308-12229,10307,10308,12229,4,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10308-12230,10307,10308,12230,5,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10331-10332,10307,10331,10332,5,0,0,,0,A,0,0,0,0,0,0,1,M,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,2,6,NULL
0-10307-10331-10333,10307,10331,10333,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,3,2,NULL
0-10307-10331-10334,10307,10331,10334,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,3,2,NULL
0-10307-10331-10335,10307,10331,10335,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,1,1,NULL
0-10307-10331-10336,10307,10331,10336,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,1,1,NULL
0-10307-10331-10337,10307,10331,10337,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,1,1,NULL
0-10307-10331-10338,10307,10331,10338,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,2,2,NULL
0-10307-10331-10339,10307,10331,10339,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,1,1,NULL
0-10307-10331-10340,10307,10331,10340,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,2,2,NULL
0-10307-10331-10341,10307,10331,10341,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,2,2,NULL
0-10307-10331-10342,10307,10331,10342,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,2,2,NULL
0-10307-10331-10343,10307,10331,10343,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,1,1,NULL
0-10307-10331-10344,10307,10331,10344,4,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,2,2,NULL
0-10307-10331-10345,10307,10331,10345,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,1,1,NULL
0-10307-10331-10346,10307,10331,10346,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,1,1,NULL
0-10307-10331-10347,10307,10331,10347,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,3,4,NULL
0-10307-10331-10348,10307,10331,10348,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,,,,,,,,,1,1,NULL
0-10307-10331-10349,10307,10331,10349,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,2,2,NULL
0-10307-10331-10350,10307,10331,10350,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std29.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,1,1,NULL
0-10307-10331-10351,10307,10331,10351,3,0,0,,0,A,0,0,0,0,0,0,1,DP,Pre-Tx Stds\ACR Pre Std31.htm,Pre-Tx Stds\ACRO Pre Std10.htm,,,,,,,,1,1,NULL
0-10307-10331-10352,10307,10331,10352,1,0,0,,1,A,0,0,0,1,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10331-10353,10307,10331,10353,2,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10331-10354,10307,10331,10354,3,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10331-10355,10307,10331,10355,4,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10307-10331-10356,10307,10331,10356,5,0,0,,1,A,0,0,0,0,0,0,1,DP,,,,,,,,,,1,1,NULL
0-10357-10358-10359,10357,10358,10359,3,0,0,,0,A,0,0,0,0,0,0,1,P,,,,,,,,,,2,1,NULL
0-10357-10358-10360,10357,10358,10360,3,0,0,,0,A,0,0,0,0,0,0,1,P,,,,,,,,,,2,2,NULL
